"gameid","url","league","split","date","week","game","patchno","playerid","side","position","player","team","champion","ban1","ban2","ban3","ban4","ban5","gamelength","result","k","d","a","teamkills","teamdeaths","doubles","triples","quadras","pentas","fb","fbassist","fbvictim","fbtime","kpm","okpm","ckpm","fd","fdtime","teamdragkills","oppdragkills","elementals","oppelementals","firedrakes","waterdrakes","earthdrakes","airdrakes","elders","oppelders","herald","heraldtime","ft","fttime","firstmidouter","firsttothreetowers","teamtowerkills","opptowerkills","fbaron","fbarontime","teambaronkills","oppbaronkills","dmgtochamps","dmgtochampsperminute","dmgshare","earnedgoldshare","wards","wpm","wardshare","wardkills","wcpm","visionwards","visionwardbuys","visiblewardclearrate","invisiblewardclearrate","totalgold","earnedgpm","goldspent","gspd","minionkills","monsterkills","monsterkillsownjungle","monsterkillsenemyjungle","cspm","goldat10","oppgoldat10","gdat10","goldat15","oppgoldat15","gdat15","xpat10","oppxpat10","xpdat10","csat10","oppcsat10","csdat10","csat15","oppcsat15","csdat15"
"1070330","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.223888889","PI-RR","1","9.19","9","Red","ADC","Innaxe","Unicorns of Love","Heimerdinger","Pantheon","Rumble","Gangplank","Skarner","Elise","38.066666666667","1","5","0","4","16","8","1","0","0","0","0","0","0","7.9243833333333","0.13134851138354","0.078809106830123","0.63047285464098","0","17.121616666667","4","0","0","0","0","0","0","0","0","0","0","","1","13.696416666667","1","1","11","3","1","22.9774","2","0","20072","527.28546409807","0.27232518383849","0.2223207175394","11","0.28896672504378","0.081481481481481","5","0.13134851138354","0","0"," "," ","14706","256.6823117338","13450","-0.11558669001751","249","20","12","4","7.0665499124343","3040","3524","-484","4845","4852","-7","3284","3287","-3","65","88","-23","105","120","-15"
"1070330","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.223888889","PI-RR","1","9.19","10","Red","Support","Edward","Unicorns of Love","Morgana","Pantheon","Rumble","Gangplank","Skarner","Elise","38.066666666667","1","1","3","9","16","8","0","0","0","0","0","0","0","7.9243833333333","0.026269702276708","0","0.63047285464098","0","17.121616666667","4","0","0","0","0","0","0","0","0","0","0","","1","13.696416666667","1","1","11","3","1","22.9774","2","0","5288","138.91418563923","0.071744498412612","0.10038725648575","56","1.4711033274956","0.41481481481481","10","0.26269702276708","16","16"," "," ","9347","115.90297723292","8300","0.10793650793651","20","0","0","0","0.52539404553415","1895","1898","-3","2915","2841","74","2867","2547","320","7","0","7","9","2","7"
"1070330","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.223888889","PI-RR","1","9.19","100","Blue","Team","Team","Clutch Gaming"," ","Syndra","Yuumi","Qiyana","Caitlyn","Draven","38.066666666667","0","8","16","17","8","16"," "," "," "," ","1","1","0","7.9243833333333","0.21015761821366","0.42031523642732","0.63047285464098","0","17.121616666667","0","4","0","4","0","0","0","0","0","0","1","13.114183333333","0","13.696416666667","0","0","3","11","0","22.9774","0","2","51747","1359.3782837128"," "," ","136","3.5726795096322","1","54","1.4185639229422","54","58","0.55555555555556","0.28787878787879","61900","977.89492119089","58800","-0.085392160853108","1022","170","128","9","31.313485113835","15086","15316","-230","22236","24164","-1928","17871","19418","-1547","295","289","6","444","453","-9"
"1070330","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070330?gameHash=8f523c2c729a7363&tab=overview","WC","2019-W","43740.223888889","PI-RR","1","9.19","200","Red","Team","Team","Unicorns of Love"," ","Pantheon","Rumble","Gangplank","Skarner","Elise","38.066666666667","1","16","8","34","16","8"," "," "," "," ","0","0","1","7.9243833333333","0.42031523642732","0.21015761821366","0.63047285464098","1","17.121616666667","4","0","4","0","1","0","1","2","0","0","0","13.114183333333","1","13.696416666667","1","1","11","3","1","22.9774","2","0","73706","1936.234676007"," "," ","135","3.5464098073555","1","62","1.6287215411559","35","35","0.58064516129032","0.21276595744681","68625","1154.5586690018","64045","0.085392160853108","853","220","103","42","28.187390542907","15316","15086","230","24164","22236","1928","19418","17871","1547","289","295","-6","453","444","9"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","1","Blue","Top","Fudge","Mammoth","Gangplank","Qiyana","Kayle","Morgana","Thresh","Pyke","37.583333333333","1","1","2","14","18","8","0","0","0","0","0","0","1","3.3609833333333","0.026607538802661","0.079822616407982","0.69179600886918","0","8.3181333333333","4","0","0","0","0","0","0","0","0","0","1","","1","17.613883333333","1","1","9","2","1","27.446516666667","1","0","17523","466.24390243902","0.24301385441081","0.2314656522712","17","0.45232815964523","0.14782608695652","3","0.079822616407982","7","7"," "," ","15220","275.23370288248","12958","-0.014708135437414","300","6","3","0","8.1419068736142","3242","3317","-75","5287","5360","-73","4293","4151","142","75","71","4","120","119","1"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","2","Blue","Jungle","Babip","Mammoth","Skarner","Qiyana","Kayle","Morgana","Thresh","Pyke","37.583333333333","1","0","1","16","18","8","0","0","0","0","0","0","0","3.3609833333333","0","0.053215077605322","0.69179600886918","1","8.3181333333333","4","0","3","0","0","2","1","0","0","0","1","","1","17.613883333333","1","1","9","2","1","27.446516666667","1","0","5217","138.81152993348","0.07235081198774","0.13484448422466","13","0.34589800443459","0.11304347826087","17","0.45232815964523","12","13"," "," ","10902","160.34235033259","9925","0.035897435897436","26","139","98","4","4.390243902439","2987","3461","-474","4467","4833","-366","3171","3325","-154","58","55","3","84","68","16"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","3","Blue","Middle","Triple","Mammoth","Syndra","Qiyana","Kayle","Morgana","Thresh","Pyke","37.583333333333","1","10","3","4","18","8","1","1","0","0","0","0","0","3.3609833333333","0.26607538802661","0.053215077605322","0.69179600886918","0","8.3181333333333","4","0","1","0","1","0","0","0","0","0","1","","1","17.613883333333","1","1","9","2","1","27.446516666667","1","0","21718","577.86252771619","0.30119128517342","0.25527411053927","18","0.47893569844789","0.15652173913043","12","0.31929046563193","12","12"," "," ","16284","303.54412416851","14350","0.029487678110526","273","32","28","0","8.1152993348115","3717","3350","367","5634","5845","-211","4797","4593","204","95","89","6","156","151","5"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","4","Blue","ADC","k1ng","Mammoth","Tristana","Qiyana","Kayle","Morgana","Thresh","Pyke","37.583333333333","1","7","2","5","18","8","3","0","0","0","0","0","0","3.3609833333333","0.18625277161863","0.026607538802661","0.69179600886918","0","8.3181333333333","4","0","0","0","0","0","0","0","0","0","1","","1","17.613883333333","1","1","9","2","1","27.446516666667","1","0","22087","587.68070953437","0.30630868015588","0.27451778921459","14","0.37250554323725","0.12173913043478","32","0.85144124168514","7","8"," "," ","17144","326.4266075388","14575","0.0068846815834768","315","56","29","9","9.8713968957871","3309","3193","116","5454","4950","504","3214","3050","164","93","84","9","151","134","17"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","5","Blue","Support","Destiny","Mammoth","Nautilus","Qiyana","Kayle","Morgana","Thresh","Pyke","37.583333333333","1","0","0","12","18","8","0","0","0","0","0","0","0","3.3609833333333","0","0","0.69179600886918","0","8.3181333333333","4","0","0","0","0","0","0","0","0","0","1","","1","17.613883333333","1","1","9","2","1","27.446516666667","1","0","5562","147.9911308204","0.077135368272151","0.10389796375028","53","1.410199556541","0.46086956521739","14","0.37250554323725","12","13"," "," ","9519","123.54412416851","8675","0.18238993710692","76","0","0","0","2.0221729490022","2027","2010","17","3037","3135","-98","2580","2824","-244","16","13","3","23","24","-1"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","6","Red","Top","BOSS","Unicorns of Love","Renekton","Pantheon","Vladimir","Rakan","Xayah","Lucian","37.583333333333","0","3","3","2","8","18","1","0","0","0","0","1","0","3.3609833333333","0.079822616407982","0.026607538802661","0.69179600886918","0","8.3181333333333","0","4","0","0","0","0","0","0","0","0","0","","0","17.613883333333","0","0","2","9","0","27.446516666667","0","1","11244","299.17516629712","0.2149205803085","0.2331821848833","16","0.42572062084257","0.11940298507463","8","0.21286031042129","5","7"," "," ","13258","223.02971175166","13150","0.014708135437414","268","0","0","0","7.1308203991131","3317","3242","75","5360","5287","73","4151","4293","-142","71","75","-4","119","120","-1"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","7","Red","Jungle","AHaHaCiK","Unicorns of Love","Ekko","Pantheon","Vladimir","Rakan","Xayah","Lucian","37.583333333333","0","2","6","2","8","18","0","0","0","0","1","0","0","3.3609833333333","0.053215077605322","0","0.69179600886918","0","8.3181333333333","0","4","0","3","0","0","0","0","0","0","0","","0","17.613883333333","0","0","2","9","0","27.446516666667","0","1","9640","256.49667405765","0.18426132996923","0.14861323615323","29","0.77161862527716","0.21641791044776","12","0.31929046563193","7","9"," "," ","10218","142.14279379157","9575","-0.035897435897436","33","110","72","10","3.8048780487805","3461","2987","474","4833","4467","366","3325","3171","154","55","58","-3","68","84","-16"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","8","Red","Middle","Nomanz","Unicorns of Love","Corki","Pantheon","Vladimir","Rakan","Xayah","Lucian","37.583333333333","0","2","3","1","8","18","0","0","0","0","0","0","0","3.3609833333333","0.053215077605322","0.26607538802661","0.69179600886918","0","8.3181333333333","0","4","0","1","0","0","0","0","0","0","0","","0","17.613883333333","0","0","2","9","0","27.446516666667","0","1","17777","473.0022172949","0.33979394842976","0.26784432636938","21","0.55875831485588","0.15671641791045","21","0.55875831485588","4","4"," "," ","14504","256.18270509978","13933","-0.029487678110526","319","30","26","4","9.2860310421286","3350","3717","-367","5845","5634","211","4593","4797","-204","89","95","-6","151","156","-5"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","9","Red","ADC","Innaxe","Unicorns of Love","Kai'Sa","Pantheon","Vladimir","Rakan","Xayah","Lucian","37.583333333333","0","1","2","4","8","18","0","0","0","0","0","0","0","3.3609833333333","0.026607538802661","0.18625277161863","0.69179600886918","0","8.3181333333333","0","4","0","0","0","0","0","0","0","0","0","","0","17.613883333333","0","0","2","9","0","27.446516666667","0","1","10828","288.10643015521","0.20696905403597","0.26917962555985","14","0.37250554323725","0.1044776119403","8","0.21286031042129","3","3"," "," ","14552","257.45986696231","14475","-0.0068846815834768","303","51","49","0","9.4190687361419","3193","3309","-116","4950","5454","-504","3050","3214","-164","84","93","-9","134","151","-17"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","10","Red","Support","Edward","Unicorns of Love","Alistar","Pantheon","Vladimir","Rakan","Xayah","Lucian","37.583333333333","0","0","4","3","8","18","0","0","0","0","0","0","0","3.3609833333333","0","0","0.69179600886918","0","8.3181333333333","0","4","0","0","0","0","0","0","0","0","0","","0","17.613883333333","0","0","2","9","0","27.446516666667","0","1","2828","75.246119733925","0.054055087256532","0.081180627034245","54","1.4368070953437","0.40298507462687","8","0.21286031042129","13","13"," "," ","7794","77.646119733925","7225","-0.18238993710692","61","0","0","0","1.6230598669623","2010","2027","-17","3135","3037","98","2824","2580","244","13","16","-3","24","23","1"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","100","Blue","Team","Team","Mammoth"," ","Qiyana","Kayle","Morgana","Thresh","Pyke","37.583333333333","1","18","8","51","18","8"," "," "," "," ","0","0","1","3.3609833333333","0.47893569844789","0.21286031042129","0.69179600886918","1","8.3181333333333","4","0","4","0","1","2","1","0","0","0","1","15.583383333333","1","17.613883333333","1","1","9","2","1","27.446516666667","1","0","72107","1918.5898004435"," "," ","115","3.059866962306","1","78","2.0753880266075","50","53","0.71052631578947","0.43243243243243","69069","1189.0909090909","60483","0.035762068646343","990","233","158","13","32.541019955654","15282","15331","-49","23879","24123","-244","18055","17943","112","337","312","25","534","496","38"
"1070349","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070349?gameHash=17abccc071825cfb&tab=overview","WC","2019-W","43740.329710648","PI-RR","1","9.19","200","Red","Team","Team","Unicorns of Love"," ","Pantheon","Vladimir","Rakan","Xayah","Lucian","37.583333333333","0","8","18","12","8","18"," "," "," "," ","1","1","0","3.3609833333333","0.21286031042129","0.47893569844789","0.69179600886918","0","8.3181333333333","0","4","0","4","0","0","0","0","0","0","0","15.583383333333","0","17.613883333333","0","0","2","9","0","27.446516666667","0","1","52317","1392.0266075388"," "," ","134","3.5654101995565","1","57","1.5166297117517","32","36","0.6551724137931","0.33333333333333","60326","956.46119733925","58358","-0.035762068646343","984","191","147","14","31.263858093126","15331","15282","49","24123","23879","244","17943","18055","-112","312","337","-25","496","534","-38"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","1","Blue","Top","Evi","DetonatioN FocusMe","Kayle","Irelia","Yasuo","Lucian","Gangplank","Qiyana","39.483333333333","0","2","3","2","12","16","0","0","0","0","0","0","0","8.2330166666667","0.050654284508231","0","0.70915998311524","0","10.078783333333","1","4","0","0","0","0","0","0","0","0","1","","0","16.119783333333","1","0","3","9","0","36.548916666667","0","1","23033","583.36006753905","0.31863708048585","0.26464841642214","17","0.43056141831997","0.1055900621118","16","0.40523427606585","6","6"," "," ","15408","260.86044744618","15075","0.16906474820144","305","32","16","8","8.535246939637","3337","3314","23","5097","5310","-213","4728","4669","59","81","90","-9","135","152","-17"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","2","Blue","Jungle","Steal","DetonatioN FocusMe","Ekko","Irelia","Yasuo","Lucian","Gangplank","Qiyana","39.483333333333","0","1","5","6","12","16","0","0","0","0","0","0","1","8.2330166666667","0.025327142254116","0.075981426762347","0.70915998311524","0","10.078783333333","1","4","0","1","0","0","0","0","0","0","1","","0","16.119783333333","1","0","3","9","0","36.548916666667","0","1","15703","397.71211481638","0.21723431923194","0.15202758606513","46","1.1650485436893","0.28571428571429","17","0.43056141831997","15","17"," "," ","11025","149.85158294639","10910","-0.080492632504948","44","145","117","8","4.7868298860279","3075","3591","-516","4719","5228","-509","3139","3329","-190","59","59","0","95","90","5"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","3","Blue","Middle","Ceros","DetonatioN FocusMe","Karma","Irelia","Yasuo","Lucian","Gangplank","Qiyana","39.483333333333","0","3","2","6","12","16","0","0","0","0","0","0","0","8.2330166666667","0.075981426762347","0.12663571127058","0.70915998311524","0","10.078783333333","1","4","0","3","0","0","0","0","0","0","1","","0","16.119783333333","1","0","3","9","0","36.548916666667","0","1","11960","302.91262135922","0.16545389148659","0.18702406586122","25","0.63317855635289","0.15527950310559","6","0.15196285352469","13","17"," "," ","12387","184.3471506965","11885","-0.27032927051119","247","10","10","0","6.5090755593077","3274","3360","-86","5255","5160","95","4815","4781","34","88","94","-6","135","147","-12"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","4","Blue","ADC","Yutapon","DetonatioN FocusMe","Xayah","Irelia","Yasuo","Lucian","Gangplank","Qiyana","39.483333333333","0","5","3","2","12","16","1","0","0","0","0","0","0","8.2330166666667","0.12663571127058","0.20261713803293","0.70915998311524","0","10.078783333333","1","4","1","0","0","0","1","0","0","0","1","","0","16.119783333333","1","0","3","9","0","36.548916666667","0","1","15395","389.91135500211","0.21297346650804","0.27765004548001","10","0.25327142254116","0.062111801242236","15","0.37990713381173","2","2"," "," ","15914","273.67598142676","14750","-0.19062806673209","331","39","29","0","9.3710426340228","3463","3728","-265","5081","5820","-739","3613","3598","15","97","93","4","143","148","-5"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","5","Blue","Support","Gaeng","DetonatioN FocusMe","Rakan","Irelia","Yasuo","Lucian","Gangplank","Qiyana","39.483333333333","0","1","3","8","12","16","0","0","0","0","0","0","0","8.2330166666667","0.025327142254116","0","0.70915998311524","0","10.078783333333","1","4","0","0","0","0","0","0","0","0","1","","0","16.119783333333","1","0","3","9","0","36.548916666667","0","1","6195","156.90164626425","0.08570124228758","0.11864988617151","63","1.5956099620093","0.39130434782609","18","0.45588856057408","17","19"," "," ","9726","116.95162515829","9375","0.061005770816158","19","0","0","0","0.4812157028282","2113","2071","42","3462","3241","221","2779","2921","-142","3","15","-12","6","30","-24"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","6","Red","Top","Buggax","Isurus Gaming","Gnar","Pantheon","Heimerdinger","Thresh","Nocturne","Skarner","39.483333333333","1","0","2","6","16","12","0","0","0","0","0","0","0","8.2330166666667","0","0.050654284508231","0.70915998311524","0","10.078783333333","4","1","0","0","0","0","0","0","0","0","0","","1","16.119783333333","0","1","9","3","1","36.548916666667","1","0","9638","244.10299704517","0.13071133111819","0.18738955238373","14","0.35457999155762","0.083832335329341","12","0.30392570704939","4","5"," "," ","14372","234.62152807092","12725","-0.16906474820144","289","24","12","0","7.9273955255382","3314","3337","-23","5310","5097","213","4669","4728","-59","90","81","9","152","135","17"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","7","Red","Jungle","Oddie","Isurus Gaming","Gragas","Pantheon","Heimerdinger","Thresh","Nocturne","Skarner","39.483333333333","1","3","2","7","16","12","0","0","0","0","1","0","0","8.2330166666667","0.075981426762347","0.025327142254116","0.70915998311524","1","10.078783333333","4","1","1","0","0","1","0","0","0","0","0","","1","16.119783333333","0","1","9","3","1","36.548916666667","1","0","12974","328.5943436049","0.17595443140978","0.15763342719358","40","1.0130856901646","0.23952095808383","22","0.55719712959054","9","9"," "," ","12901","197.36530181511","11825","0.080492632504948","46","157","108","0","5.1414098775855","3591","3075","516","5228","4719","509","3329","3139","190","59","59","0","90","95","-5"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","8","Red","Middle","Seiya","Isurus Gaming","Ryze","Pantheon","Heimerdinger","Thresh","Nocturne","Skarner","39.483333333333","1","5","3","5","16","12","1","0","0","0","0","0","0","8.2330166666667","0.12663571127058","0.075981426762347","0.70915998311524","0","10.078783333333","4","1","3","0","0","2","0","1","0","0","0","","1","16.119783333333","0","1","9","3","1","36.548916666667","1","0","13257","335.76192486281","0.17979250016953","0.25812862090171","21","0.53186998733643","0.12574850299401","13","0.3292528493035","8","8"," "," ","17869","323.19054453356","15600","0.27032927051119","344","51","29","3","10.004221190376","3360","3274","86","5160","5255","-95","4781","4815","-34","94","88","6","147","135","12"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","9","Red","ADC","Warangelus","Isurus Gaming","Ezreal","Pantheon","Heimerdinger","Thresh","Nocturne","Skarner","39.483333333333","1","8","2","6","16","12","1","0","0","0","0","0","0","8.2330166666667","0.20261713803293","0.12663571127058","0.70915998311524","0","10.078783333333","4","1","0","1","0","0","0","0","0","0","0","","1","16.119783333333","0","1","9","3","1","36.548916666667","1","0","34704","878.95314478683","0.47065843900454","0.2978573971583","14","0.35457999155762","0.083832335329341","21","0.53186998733643","8","8"," "," ","19833","372.93305192064","17858","0.19062806673209","379","33","26","4","10.434782608696","3728","3463","265","5820","5081","739","3598","3613","-15","93","97","-4","148","143","5"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","10","Red","Support","Slow","Isurus Gaming","Leona","Pantheon","Heimerdinger","Thresh","Nocturne","Skarner","39.483333333333","1","0","3","10","16","12","0","0","0","0","0","0","0","8.2330166666667","0","0.025327142254116","0.70915998311524","0","10.078783333333","4","1","0","0","0","0","0","0","0","0","0","","1","16.119783333333","0","1","9","3","1","36.548916666667","1","0","3162","80.084423807514","0.042883298297959","0.098991002362689","78","1.975517095821","0.46706586826347","27","0.68383284086112","24","24"," "," ","10002","123.94191642043","8820","-0.061005770816158","93","0","0","0","2.3554242296328","2071","2113","-42","3241","3462","-221","2921","2779","142","15","3","12","30","6","24"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","100","Blue","Team","Team","DetonatioN FocusMe"," ","Irelia","Yasuo","Lucian","Gangplank","Qiyana","39.483333333333","0","12","16","24","12","16"," "," "," "," ","0","0","1","8.2330166666667","0.30392570704939","0.40523427606585","0.70915998311524","0","10.078783333333","1","4","1","4","0","0","1","0","0","0","1","19.75225","0","16.119783333333","1","0","3","9","0","36.548916666667","0","1","72286","1830.797804981"," "," ","161","4.0776699029126","1","72","1.8235542422963","53","61","0.59701492537313","0.26086956521739","64460","985.68678767412","61995","-0.075033185067884","946","226","172","16","29.683410721824","15262","16064","-802","23614","24759","-1145","19074","19298","-224","328","351","-23","514","567","-53"
"1070359","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070359?gameHash=5cb1717cab3a1060&tab=overview","WC","2019-W","43740.374039352","PI-RR","1","9.19","200","Red","Team","Team","Isurus Gaming"," ","Pantheon","Heimerdinger","Thresh","Nocturne","Skarner","39.483333333333","1","16","12","34","16","12"," "," "," "," ","1","0","0","8.2330166666667","0.40523427606585","0.30392570704939","0.70915998311524","1","10.078783333333","4","1","4","1","0","3","0","1","0","0","0","19.75225","1","16.119783333333","0","1","9","3","1","36.548916666667","1","0","73735","1867.4968341072"," "," ","167","4.2296327564373","1","95","2.406078514141","53","54","0.625","0.51898734177215","74977","1252.0523427607","66828","0.075033185067884","1151","265","175","7","35.863233431828","16064","15262","802","24759","23614","1145","19298","19074","224","351","328","23","567","514","53"
"1070365","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070365?gameHash=c7d59d179222dd71&tab=overview","WC","2019-W","43740.419594907","PI-RR","1","9.19","1","Blue","Top","Fudge","Mammoth","Karma","Qiyana","Rumble","Xayah","Irelia","Renekton","39.016666666667","0","1","3","1","2","10","0","0","0","0","1","0","0","4.11615","0.025630072618539","0.076890217855617","0.30756087142247","0","9.1446333333333","1","5","0","0","0","0","0","0","0","0","0","","0","12.672166666667","0","0","1","10","0","24.296316666667","1","1","4169","106.85177274669","0.16185891214039","0.20509223563529","19","0.48697137975224","0.14615384615385","1","0.025630072618539","6","8"," "," ","12180","182.71063648014","11950","-0.31541850220264","261","7","3","0","6.8688594617685","3246","3594","-348","4953","5547","-594","4145","4678","-533","65","85","-20","115","131","-16"
"1070365","https://matchhistory.euw.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1070365?gameHash=c7d59d179222dd71&tab=overview","WC","2019-W","43740.419594907","PI-RR","1","9.19","2","Blue","Jungle","Babip","Mammoth","Nocturne","Qiyana","Rumble","Xayah","Irelia","Renekton","39.016666666667","0","0","4","0","2","10","0","0","0","0","0","0","0","4.11615","0","0.1281503630927","0.30756087142247","0","9.1446333333333","1","5","1","4","1","0","0","0","0","1","0","","0","12.672166666667","0","0","1","10","0","24.296316666667","1","1","3435","88.039299444682","0.13336180455798","0.1389507117622","13","0.33319094404101","0.1","21","0.53823152498932","11","12"," "," ","9881","123.78709953012","8875","-0.35266821345708","29","140","116","0","4.3314822725331","2939","3427","-488","4189","5825","-1636","3064","3207","-143","54","64","-10","77","104","-27"
